id,filename,label
42,jasperreports-3.7.3/JRHtmlExporter_exportReportToWriter.java,1
43,jasperreports-3.7.3/JRCsvExporter_exportReport.java,1
45,jFin_DateMath-R1.0.1/TypedScheduleGenerator_createPeriod.java,0
47,jfreechart-1.0.13/AbstractRenderer_setItemLabelPaint.java,0
48,jfreechart-1.0.13/CyclicNumberAxis_getCycleBound.java,0
49,jfreechart-1.0.13/DialPlot_getScale.java,0
50,jfreechart-1.0.13/AbstractCategoryItemRenderer_AbstractCategoryItemRenderer.java,0
51,jfreechart-1.0.13/DataUtilities_createNumberArray2D.java,0
52,jfreechart-1.0.13/CombinedDomainCategoryPlot_getCategories.java,0
55,jfreechart-1.0.13/CategoryPlot_getLegendItems.java,0
56,jfreechart-1.0.13/DatasetUtilities_findStackedRangeBounds.java,0
57,jfreechart-1.0.13/DefaultTableXYDataset_updateXPoints.java,0
58,jfreechart-1.0.13/DatasetUtilities_iterateRangeBounds.java,0
59,jfreechart-1.0.13/WaferMapRenderer_getLegendCollection.java,0
60,jfreechart-1.0.13/TimePeriodValuesCollection_getDomainBounds.java,0
61,jfreechart-1.0.13/Statistics_calculateMean.java,1
63,jfreechart-1.0.13/DatasetUtilities_findMaximumRangeValue_1.java,1
64,jfreechart-1.0.13/DatasetUtilities_findMinimumRangeValue.java,1
65,jfreechart-1.0.13/DatasetUtilities_findMaximumRangeValue_2.java,1
66,jfreechart-1.0.13/MovingAverage_createMovingAverage_2.java,1
67,jfreechart-1.0.13/CategoryPlot_render.java,1
68,jfreechart-1.0.13/JDBCCategoryDataset_executeQuery.java,1
69,jfreechart-1.0.13/XYShapeRenderer_drawItem.java,1
71,jfreechart-1.0.13/DefaultStatisticalCategoryDataset_updateBounds.java,1
72,jfreechart-1.0.13/DateAxis_refreshTicksVertical.java,1
73,jfreechart-1.0.13/MinMaxCategoryRenderer_drawItem.java,1
74,jfreechart-1.0.13/LogarithmicAxis_refreshTicksHorizontal.java,1
75,jgroups-2.10.0/UnmodifiableVector_listIterator.java,0
78,jgroups-2.10.0/STREAMING_STATE_TRANSFER_run.java,0
80,jgroups-2.10.0/ProtocolStack_stopStack.java,0
81,jgroups-2.10.0/S3_PING_readAll.java,0
82,jgroups-2.10.0/AckMcastSenderWindow_waitUntilAllAcksReceived.java,0
83,jgroups-2.10.0/ReplCache_objectToByteBuffer.java,0
84,jgroups-2.10.0/Configurator_checkDependencyReferencesPresent.java,0
85,jgroups-2.10.0/RATE_LIMITER_down.java,0
86,jgroups-2.10.0/Proxy_loop.java,0
87,jgroups-2.10.0/Configurator_createProtocols.java,0
88,jgroups-2.10.0/FILE_PING_sendGetMembersRequest.java,0
89,jgroups-2.10.0/ProtocolStack_destroy.java,1
91,jgroups-2.10.0/ReplCache__put.java,1
92,jgroups-2.10.0/COMPRESS_up.java,1
93,jgroups-2.10.0/AUTH_up.java,1
95,jgroups-2.10.0/TP_run_2.java,1
97,jgroups-2.10.0/MemcachedConnector_run.java,1
98,jgroups-2.10.0/SFC_down.java,1
99,jgroups-2.10.0/Proxy_main.java,1
100,jgroups-2.10.0/Util_replaceProperties.java,1
101,jgroups-2.10.0/UNICAST2_handleDataReceived.java,1
104,jmoney-0.4.4/MainFrame_jbInit.java,0
105,jmoney-0.4.4/EntryComparator_getInstance.java,1
106,jmoney-0.4.4/QIF_exportAccount.java,1
107,poi-3.6/BinaryTree_valuesByValue.java,0
108,poi-3.6/DocumentInputStream_readFully.java,0
109,poi-3.6/EscherAggregate_convertShapes.java,0
110,poi-3.6/Workbook_findDrawingGroup.java,0
111,poi-3.6/Workbook_serialize.java,0
112,poi-3.6/FormulaCellCacheEntrySet_remove.java,0
113,poi-3.6/BooleanFunction_calculate.java,0
114,poi-3.6/Property_readDictionary.java,0
115,poi-3.6/HSSFOptimiser_optimiseFonts.java,0
116,poi-3.6/EventRecordFactory_processRecords.java,1
117,poi-3.6/RecordFactoryInputStream_StreamEncryptionInfo.java,1
119,poi-3.6/BinaryTree_doRedBlackInsert.java,1
120,poi-3.6/EvaluationCache_notifyUpdateCell.java,1
121,poi-3.6/HyperlinkRecord_HyperlinkRecord.java,1
122,poi-3.6/HSSFSheet_shiftRows.java,1
123,poi-3.6/ExcelExtractor_getText.java,1
124,poi-3.6/FormulaParser_parseRangeable.java,1
125,xalan-2.7.1/NodeVector_insertInOrder.java,0
126,xalan-2.7.1/StringComparable_getComparator.java,0
128,xalan-2.7.1/BitArray_getBitNumber.java,0
129,xalan-2.7.1/ElemTemplateElement_unexecuteNSDecls.java,0
130,xalan-2.7.1/ObjectFactory_findClassLoader.java,0
132,xalan-2.7.1/TreeWalker_traverse.java,0
133,xalan-2.7.1/UnionChildIterator_acceptNode.java,0
134,xalan-2.7.1/FunctionCall_findConstructors.java,0
135,xalan-2.7.1/ToHTMLStream_put.java,0
136,xalan-2.7.1/EncodingInfo_EncodingImpl.java,0
138,xalan-2.7.1/KeyTable_getRefsTable.java,0
139,xalan-2.7.1/ObjectFactory_findProviderClass_2.java,1
140,xalan-2.7.1/ObjectFactory_findProviderClass_1.java,1
141,xalan-2.7.1/TypedPrecedingIterator_next.java,1
142,xalan-2.7.1/DOM3TreeWalker_traverse.java,1
143,xalan-2.7.1/DOM3TreeWalker_isWFXMLChar.java,1
144,xalan-2.7.1/ElemTemplateElement_resolvePrefixTables.java,1
145,xalan-2.7.1/DOMHelper_isNodeAfterSibling.java,1
146,xalan-2.7.1/DescendantIterator_DescendantIterator.java,1
148,xalan-2.7.1/DOMHelper_isNodeAfter.java,1
149,xalan-2.7.1/DOM3TreeWalker_initProperties.java,1
150,xalan-2.7.1/ObjectFactory_lookUpFactoryClassName_1.java,1
151,xalan-2.7.1/WriterToUTF8Buffered_write.java,1
152,xalan-2.7.1/MethodGenerator_widenConditionalBranchTargetOffsets.java,1
153,freemind-0.9.0/MindMapController_setImageByFileChooser.java,0
155,freemind-0.9.0/HtmlTools_removeInvalidXmlCharacters.java,1
156,freemind-0.9.0/NodeView_treeNodesRemoved.java,1
158,jasperreports-3.7.3/JRDesignCrosstab_inheritCells.java,0
159,jasperreports-3.7.3/MappingLexer_mINT.java,0
160,jasperreports-3.7.3/JRTextExporter_justifyText.java,0
161,jasperreports-3.7.3/JRXlsAbstractExporter_exportReport.java,1
163,jFin_DateMath-R1.0.1/CSVFileFormatTokenizer_split.java,0
164,jFin_DateMath-R1.0.1/CSVFileFormatTokenizer_initialise.java,1
165,jfreechart-1.0.13/DynamicTimeSeriesCollection_wrapOffset.java,0
168,jfreechart-1.0.13/DefaultWindDataset_DefaultWindDataset.java,0
170,jfreechart-1.0.13/MovingAverage_createMovingAverage_1.java,1
172,jfreechart-1.0.13/PeriodAxis_drawTickMarksHorizontal.java,1
174,jgroups-2.10.0/TP_run_1.java,0
175,jgroups-2.10.0/ProtocolStack_copyProtocols.java,0
176,jgroups-2.10.0/COMPRESS_down.java,1
177,jgroups-2.10.0/Util_objectToStream.java,1
179,jmoney-0.4.4/MainFrame_importMT940.java,0
180,jmoney-0.4.4/QIF_removeSimilarTransfer.java,1
181,poi-3.6/DrawingManager_allocateShapeId.java,0
182,poi-3.6/BiffViewer_createRecords.java,0
183,poi-3.6/StaticFontMetrics_getFontDetails.java,1
184,poi-3.6/BinaryTree_doRedBlackDeleteFixup.java,1
187,xalan-2.7.1/TypedPrecedingSiblingIterator_next.java,0
188,xalan-2.7.1/TemplateList_getTemplate.java,0
189,xalan-2.7.1/DOMWSFilter_getShouldStripSpace.java,1
190,xalan-2.7.1/ElemCallTemplate_execute.java,1
191,xalan-2.7.1/SAX2DTM2_setStartNode.java,1
192,xalan-2.7.1/ObjectFactory_lookUpFactoryClassName_2.java,1
